# J. Moustakas, 2004 June 21, U of A
# 
# Neon (Ne) Line List
#
# CRC Handbook of Chemistry & Physics 84th Edition 2003-2004
# http://www.hbcpnetbase.com, Section 10, "Line Spectra of the Elements" 
#
# (1) Wavelength [Angstroms in air]; (2) Intensity;
# (3) Quality [GOOD/BLEND/BAD]; (4) Element and Ionization State
#
3001.67		150 	GOOD	NeII
8372.11 	100 	GOOD	NeII
8377.606 	8000 	GOOD	NeI
8417.159 	1000 	GOOD	NeI
8418.427 	4000 	GOOD	NeI
8463.358 	1500 	GOOD	NeI
8484.444 	800 	GOOD	NeI
8495.360 	5000 	GOOD	NeI
8544.696 	600 	GOOD	NeI
8571.352 	1000 	GOOD	NeI
8591.259 	4000 	GOOD	NeI
8634.647 	6000 	GOOD	NeI
8647.041 	3000 	GOOD	NeI
8654.383 	15000 	GOOD	NeI
8655.522 	4000 	GOOD	NeI
8668.26 	100 	GOOD	NeII
8679.492 	5000 	GOOD	NeI
8681.921 	5000 	GOOD	NeI
8704.112 	2000 	GOOD	NeI
8771.656 	4000 	GOOD	NeI
8780.621 	12000 	GOOD	NeI
8783.753 	10000 	GOOD	NeI
8830.907 	500 	GOOD	NeI
8853.867 	7000 	GOOD	NeI
8865.306 	1000 	BLEND	NeI
8865.755 	1000 	BLEND	NeI
8919.501 	3000 	GOOD	NeI
8988.57 	2000 	GOOD	NeI
9079.46 	100 	GOOD	NeII
9148.67 	6000 	GOOD	NeI
9201.76 	6000 	GOOD	NeI
9220.06 	4000 	GOOD	NeI
9221.58 	2000 	GOOD	NeI
9226.69 	2000 	GOOD	NeI
9275.52 	1000 	GOOD	NeI
9287.56 	200 	GOOD	NeII
9300.85 	6000 	GOOD	NeI
9310.58 	1500 	GOOD	NeI
9313.97 	3000 	GOOD	NeI
9326.51 	6000 	GOOD	NeI
9373.31 	2000 	GOOD	NeI
9425.38 	5000 	GOOD	NeI
9459.21 	3000 	GOOD	NeI
9486.68 	5000 	GOOD	NeI
9534.16 	5000 	GOOD	NeI
9547.40 	3000 	GOOD	NeI
9577.01 	120 	GOOD	NeII
9665.42 	1000 	GOOD	NeI
9808.86 	100 	GOOD	NeII
10295.42 	800 	GOOD	NeI
10562.41 	2000 	GOOD	NeI
10798.07 	1500 	GOOD	NeI
10844.48 	2000 	GOOD	NeI
11143.020 	3000 	GOOD	NeI
11177.528 	3500 	GOOD	NeI
11390.434 	1600 	GOOD	NeI
11409.134 	1100 	GOOD	NeI
11522.746 	3000 	GOOD	NeI
11525.020 	1500 	GOOD	NeI
11536.344 	950 	GOOD	NeI
11601.537 	500 	GOOD	NeI
11614.081 	1200 	GOOD	NeI
11688.002 	300 	GOOD	NeI
11766.792 	2000 	GOOD	NeI
11789.044 	1500 	BLEND	NeI
11789.889 	500 	BLEND	NeI
11984.912 	1000 	GOOD	NeI
12066.334 	3000 	GOOD	NeI
12459.389 	800 	GOOD	NeI
12689.201 	1000 	GOOD	NeI
12912.014 	1100 	GOOD	NeI
13219.241 	700 	GOOD	NeI
15230.714 	800 	GOOD	NeI
17161.930 	400 	GOOD	NeI
18035.80 	400 	GOOD	NeI
18083.21 	1000 	GOOD	NeI
18221.11 	350 	GOOD	NeI
18227.02 	250 	GOOD	NeI
18276.68 	2500 	GOOD	NeI
18282.62 	2000 	GOOD	NeI
18303.97 	1200 	GOOD	NeI
18359.12 	250 	GOOD	NeI
18384.85 	1200 	GOOD	NeI
18389.95 	2000 	GOOD	NeI
18402.84 	1000 	GOOD	NeI
18422.39        1200 	GOOD	NeI
